udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******03801 Operational,,MPPS TAMPATAPALLE,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Palakonda,Tampatapalle,,,TAMPATAPALLE (VILL) PALAKONDA (MNDL) TAMPATAPALLE(VILL) PALAKONDA(MANDAL) SRIKAKULAM,532440,mrcplkd1[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651636/12,4651636,15/10/2020 12:18,1992
******05301 Operational,,MPPS TANGALAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pachipenta,Tangalam,,,TANGALAM TANGALAM (VILL) TANGALAM(VILL) PACHIPENTA(MANDAL) VIZIANAGARAM (DIST),535591,,https://kys.udiseplus.gov.in/#/schooldetail/4656044/12,4656044,15/10/2020 12:18,1992
******08901 Operational,,MPPS TANKU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gummalakshmipuram,Tanku,,,TANKU TANKU (VILL) TANKU(VILL) G.L.PURAM(MANDAL) VIZIANAGARAM (DIST),535523,kumargarla0[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4654770/12,4654770,24/12/2025 13:07,1992
******08101 Operational,,MPPS T BODDAVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Salur,Tentuboddavalasa,,,TENTUBODDAVALASA TENTUBODDAVALASA (VILL) TENTUBODDAVALASA(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,srinivasmulagapati78801[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655844/12,4655844,24/09/2024 14:20,1992
******03201 Operational,,MPPS TD PARAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Palakonda,T.D.Parapuram,,,T.D.PARAPURAM (VILL) TALAVARAM T.D.PARAPURRAM(VILL) PALAKONDA(MANDAL) SRIKAKULAM,532462,poojita56[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651486/12,4651486,19/12/2023 14:45,1992
******01601 Operational,,MPPS TELEGADAVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Makkuva,Markondaputti,,,TELEGADAVALASA MARKONDAPUTTI (VILL) MARKONDAPUTTI(VILL) MAKKUVA(MANDAL) VIZIANAGARAM (DIST),535547,,https://kys.udiseplus.gov.in/#/schooldetail/4655364/12,4655364,22/12/2025 16:16,1992
******03101 Operational,,MPPS TELUNAIDUVALSA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Parvathipuram,Dokiseela,,,TELUNAIDUVALASA T.N.VALASA(VILL) DOKISEELA(VILL) PARVATHIPURAM(MANDAL) VIZIANAGARAM (DIST),535527,mppstnvs01[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655237/12,4655237,26/12/2025 14:43,1992
******01401 Operational,,MPPS TENKASINGI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gummalakshmipuram,Tenkasingi,,,TENKASINGI TENKASINGI (VILL) RELLA (POST) TENKASINGI(VILL) G.L.PURAM(MANDAL) VIZIANAGARAM (DIST),535523,gajapathijanshirani[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4654657/12,4654657,31/12/2025 10:37,1992
******03701 Operational,,MPPS TETTANGI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Veeraghattam,Tettangi,,,TETTANGI TETTANGI (VILL) TETTANGI(VILL) VEERAAGHATTAM(MANDAL) SRIKAKULAM,532462,nerallavenkataramana[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4650649/12,4650649,20/12/2025 14:33,1992
******01203 Operational,,MPPS TETTEDUVALSA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pachipenta,Peddavalasa,,,TETTEDUVALASA PEDDAVALASA (VILL) PEDDAVALASA(VILL) PACHIPENTA(MANDAL) VIZIANAGARAM (DIST),535592,Umeshkota1992[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655948/12,4655948,15/10/2020 12:18,1992
******06705 Operational,,MPPS THADILOVA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Salur,Narlavalasa,,,THADILOVA NARLAVALASA (VILL) NARLAVALASA(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,rowlulakshmi[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655827/12,4655827,15/10/2020 12:18,1992
******01902 Operational,,MPPS THALADA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bhamini,Ghanasara,,,MPPS THALADA BHAMINI,532455,mppsthalada[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651874/12,4651874,20/12/2025 15:53,1992
******02301 Operational,,MPPS THAMARAKHANDI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethanagaram,Thamarakhandi,,,THAMARAKHANDI THAMARAKHANDI (VILL) THAMARAKHANDI(VILL) SEETHANAGARAM(MANDAL) VIZIANAGARAM (DIST),535546,mppsthamarakhandi2301[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655472/12,4655472,09/01/2026 11:00,1992
******07201 Operational,,MPPS THATISEELA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gummalakshmipuram,Thatiseela,,,THATISEELA THATISEELA (VILL POST) THATISEELA(VILL) G.L.PURAM(MANDAL) MANYAM (DIST),535523,,https://kys.udiseplus.gov.in/#/schooldetail/4654730/12,4654730,26/12/2025 12:15,1992
******06401 Operational,,MPPS THOMUDU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Komarada,Thodumu,,,THODUMU THODUMU (VILL) THODUMU(VILL) KOMARADA(MANDAL) VIZIANAGARAM (DIST),535521,,https://kys.udiseplus.gov.in/#/schooldetail/4654589/12,4654589,24/12/2025 15:29,1992
******06402 Permanently Closed,,MPPS THOMUDU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Komarada,Thodumu,,,NA,535521,,https://kys.udiseplus.gov.in/#/schooldetail/4714005/12,4714005,15/10/2020 12:18,1992
******00308 Operational,,MPPS THOTAGUDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethampeta,Marripadu,,,THAOGUDA VILLAGEG,532455,sankararaokonada[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651517/12,4651517,15/10/2020 12:18,1992
******00401 Operational,,MPPS THOTAPALLE,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Garugubilli,Thotapalle,,,THOTAPALLE THOTAPALLE (VILL) THOTAPALLE(VILL) GARUGUBILLI(MANDAL) VIZIANAGARAM (DIST),535525,gantaravikiran054[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655118/12,4655118,20/12/2025 14:56,1992
******03101 Operational,,MPPS THOTAVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Makkuva,Thotavalasa,,,THOTAVALASA THOTAVALASA (VILL) THOTAVALASA(VILL) MAKKUVA(MANDAL) VIZIANAGARAM (DIST),535547,kumardokisila[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655187/12,4655187,22/12/2025 16:21,1992
******01601 Operational,,MPPS THOTAVALSA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pachipenta,Thotavalasa,,,THOTAVALASA THOTAVALASA (VILL) THOTAVALASA(VILL) PACHIPENTA(MANDAL) VIZIANAGARAM (DIST),535592,meo_pcp[at]yahoo[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655965/12,4655965,15/10/2020 12:18,1992
******08801 Operational,,MPPS THOTTADI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethampeta,Thottadi,,,THOTTADI SEETHAMPETS,532443,srinuhimaraka1234[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651779/12,4651779,15/10/2020 12:18,1992
******01301 Operational,,MPPS THUNDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Salur,Thunda,,,THUNDA THUNDA (VILL) THUNDA(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535547,meosalur[at]yahoo[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655726/12,4655726,15/10/2020 12:18,1992
******12401 Operational,,MPPS TIKKABAI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gummalakshmipuram,Tikkabai,,,TIKKABAI TIKKABAI (VILL) TIKKABAI(VILL) G.L.PURAM(MANDAL) VIZIANAGARAM (DIST),535523,mrcglpm[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4654818/12,4654818,31/12/2025 12:11,1992
******02701 Operational,,MPPS TITUKUPAI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethampeta,Titukupai,,,TITUKUPAI (VILL) SEETHAMPETA (MNDL) TITUKUPAI(VILL) SEETHAMPETA(MANDAL) SRIKAKULAM,532460,meoseethampeta13[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651694/12,4651694,15/10/2020 12:18,1992
******03301 Operational,,MPPS TK RAJAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Palakonda,T.K.Rajapuram,,,T.K.RAJAPURAM (VILL) TAMPATAPALLI T.K.RAJAPURAM(VILL) PALAKONDA(MANDAL) SRIKAKULAM,532440,gogulasrinivas46[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651630/12,4651630,15/10/2020 12:18,1992
******03601 Operational,,MPPS TONKI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Parvathipuram,Buduruvada,,,TONKI TONKI (VILL) TONKI(VILL) PARVATHIPURAM(MANDAL) VIZIANAGARAM (DIST),535527,,https://kys.udiseplus.gov.in/#/schooldetail/4655252/12,4655252,26/12/2025 14:47,1992
******02601 Operational,,MPPS TOSTANGI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kurupam,Maripalle (Near) Mondemkhallu,,,TOSTANGI (VILL) MARIPALLE MARIPALLE(NEAR M.KALLU)(VILL) KURAPAM(MANDAL) VIZIANAGARAM (DIST),535534,meo_kpm[at]ymail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4654868/12,4654868,15/10/2020 12:18,1992
******01502 Closed,Closed,MPPS TRN VALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Garugubilli,Marupenta,,,T.R.N VALASA SAMBANNAVALASA (VILL) SAMBANNAVALASA(VILL) GARUGUBILLI(MANDAL) VIZIANAGARAM (DIST),535463,polaindira[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655136/12,4655136,21/12/2023 12:40,1992
******00702 Operational,,MPPS TSALIVENDRI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Veeraghattam,Chalivendri,,,CHALIVENDRI CHALIVENDRI (VILL) CHALIVENDRI(VILL) VEERAAGHATTAM(MANDAL) SRIKAKULAM,532460,mrcveeraghattam[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4650591/12,4650591,20/12/2025 12:30,1992
******04201 Operational,,MPPS T S VALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Salur,Teenusamantha Valasa,,,TEENUSAMANTHAVALASA TEENUSAMANTHAVALASA (VILL) TEENUSAMANTHAVALASA(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535593,meosalur[at]yahoo[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655783/12,4655783,15/10/2020 12:18,1992
******04201 Operational,,MPPS TULASIVALSA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Komarada,Kemiseela,,,KEMISEELA-KOMARADA-VIZIANAGARAM,535521,,https://kys.udiseplus.gov.in/#/schooldetail/4654548/12,4654548,24/12/2025 15:14,1992
******02701 Operational,,MPPS TUMARADA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Palakonda,Tumarada,,,TUMMARADA (VILL) PALAKONDA (MNDL) TUMMARADA(VILL) PALAKONDA(MANDAL) SRIKAKULAM,532440,pravallika.sadem5[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651626/12,4651626,15/10/2020 12:18,1992
******01502 Permanently Closed,,MPPSTUMARADA(DPEP),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,9-NA,NA,,,,NA,535557,,https://kys.udiseplus.gov.in/#/schooldetail/4714057/12,4714057,15/10/2020 12:18,1992
******01501 Operational,,MPPS TUMARADA (R),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Balijipeta,Tumarada,,,TUMARADA TUMARADA (VILL) TUMARADA(VILL) BALIJIPETA(MANDAL) VIZIANAGARAM (DIST),535557,meobjp[at]yahoo[dot]co[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655328/12,4655328,20/12/2025 14:02,1992
******04802 Operational,,MPPS TUMARAVILLI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pachipenta,Tumaravilli,,,TUMARAVILLI TUMARAVILLI (VILL) TUMARAVILLI(VILL) PACHIPENTA(MANDAL) VIZIANAGARAM (DIST),535592,meo_pcp[at]yahoo[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4656030/12,4656030,15/10/2020 12:18,1992
******00201 Operational,,MPPS TUMBALI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethampeta,Tumbali,,,TUMBALI SEETHAMPETA SRIKAKULAM 532455,532455,adilaxmi[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651651/12,4651651,15/10/2020 12:18,1992
******01204 Operational,,MPPS TUMBALI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Jiyyammavalasa,Tumbali,,,TUMBALI TUMBALI (VILL) TUMBALI(VILL) JIYYAMMAVALASA(MANDAL) VIZIANAGARAM (DIST),535526,mpupschooltumbali[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655035/12,4655035,20/06/2025 10:58,1992
******01801 Operational,,MPPS TUMMALAVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Komarada,Kuneru,,,THAMMALAVALASA KUNERU (VILL) KUNERU(VILL) KOMARADA(MANDAL) VIZIANAGARAM (DIST),535521,,https://kys.udiseplus.gov.in/#/schooldetail/4654523/12,4654523,24/12/2025 15:09,1992
******04101 Operational,,MPPS TUMMALAVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Jiyyammavalasa,Tummalavalasa,,,TUMMALAVALASA (HABVILL) CHITALABELAGAM(PO) TUMMALAVALASA(VILL) JIYYAMMAVALASA,535526,,https://kys.udiseplus.gov.in/#/schooldetail/4655069/12,4655069,12/03/2024 07:28,1992
******05401 Operational,,MPPS TURAKA N VALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Jiyyammavalasa,Turakanaiduvalasa,,,TURAKANAIDUVALASA TURAKANAIDUVALASA (VILL) TURAKANAIDUVALASA(VILL) JIYYAMMAVALASA(MANDAL) VIZIANAGARAM (DIST),535525,meojmv[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655102/12,4655102,30/08/2024 15:50,1992
******03801 Operational,,MPPS TURUMAMIDI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Makkuva,Turumamidi,,,TURUMAMIDI TURUMAMIDI (VILL) TURUMAMIDI(VILL) MAKKUVA(MANDAL) VIZIANAGARAM (DIST),535547,makkuva_meo[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655391/12,4655391,22/12/2025 16:24,1992
******01205 Operational,,MPPS UDAYAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kurupam,Udayapuram,,,UDAYAPURAM UDAYAPURAM(V) MONDEMKHALLU(PO) UDAYAPURAM(VILL) KURAPAM(MANDAL) VIZIANAGARAM (DIST),535534,,https://kys.udiseplus.gov.in/#/schooldetail/4654837/12,4654837,15/10/2020 12:18,1992
******01311 Operational,,MPPS ULICHINTALAVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Salur,Thunda,,,MPPS ULICHINTALAVALASA,535547,,https://kys.udiseplus.gov.in/#/schooldetail/4655731/12,4655731,08/01/2026 16:21,1992
******00801 Operational,,MPPS ULLIBHADRA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Garugubilli,Ullibhadra,,,ULLIBHADRA ULLIBHADRA (VILL) ULLIBHADRA(VILL) GARUGUBILLI(MANDAL) VIZIANAGARAM (DIST),535463,,https://kys.udiseplus.gov.in/#/schooldetail/4655127/12,4655127,20/12/2025 14:59,1992
******04502 Operational,,MPPS UPPARA JAMMI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethampeta,Haddubhangi,,,UPPARA JAMMI HADDABHANGI (VILL) HADDABHANGI(VILL) SEETHAMPETA(MANDAL) SRIKAKULAM,532455,Syamunemalipuri[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651708/12,4651708,15/10/2020 12:18,1992
******00601 Operational,,MPPS URIDI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kurupam,Uridi @ Uridinivide,,,MPP SCHOOL URIDI VILLAGE KURUPAM MANDAL,535534,,https://kys.udiseplus.gov.in/#/schooldetail/4654828/12,4654828,24/12/2025 16:50,1992
******02601 Operational,,MPPS U.VENKAMPETA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Veeraghattam,V. Venkampeta,,,V.VENKAMPETA V.VENKAMPETA (VILL) V.VENKAMPETA(VILL) VEERAAGHATTAM(MANDAL) SRIKAKULAM,532460,kuramanagovindarao43810[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4650633/12,4650633,20/12/2025 14:30,1992
******02502 Operational,,MPPS VADAMA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Ward,PALAKONDA-Town Panchayat,PALAKONDA (PT) (VILL) VADAMA PALAKONDA (PT)(VILL) PALAKONDA(MANDAL) SRIKAKULAM,532440,honeykiran2502.vk[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651439/12,4651439,15/10/2020 12:18,1992
******00702 Operational,,MPPS VADDANGI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bhamini,Vaddangi,,,VADDANGI (VILL) GURANDI VADDANGI(VILL) BHAMINI(MANDAL) SRIKAKULAM,532456,mppsvaddangi[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651834/12,4651834,20/12/2025 15:47,1992
******09401 Operational,,MPPS VAJJAIGUDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethampeta,Vajjaiguda,,,VAJJAIGUDA (VILL) SEETHAMPETA (MNDL) VAJJAIGUDA(VILL) SEETHAMPETA(MANDAL) SRIKAKULAM,532443,hmvajjaiguda[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651784/12,4651784,15/10/2020 12:18,1992
******08301 Operational,,MPPS VALAGADDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethampeta,Valagedda,,,VALAGADDA (VILL) SEETHAMPETA (MNDL) VALAGADDA(VILL) SEETHAMPETA(MANDAL) SRIKAKULAM,532443,mppsvalagaddahm[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651776/12,4651776,15/10/2020 12:18,1992
******03501 Operational,,MPPS V ALASABALLERU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kurupam,Valasaballeru,,,VALASABALLERU VALASABALLERU (VILL) VALASABALLERU(VILL) KURAPAM(MANDAL) VIZIANAGARAM (DIST),535534,arikaramakrushna1975[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4654888/12,4654888,15/10/2020 12:18,1992
******07301 Operational,,MPPS VALLAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Salur,Vallapuram,,,VALLAPURAM PUROHITHUNI VALASA VALLAPURAM (VILL) VALLAPURAM(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,meosalur[at]yahoo[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655635/12,4655635,15/10/2020 12:18,1992
******02601 Operational,,MPPS VALLARIGUDABA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Garugubilli,Vallarigudaba,,,VALLARIGUDABA VALLARIGUDABA (VILL) VALLARIGUDABA(VILL) GARUGUBILLI(MANDAL) VIZIANAGARAM (DIST),535463,meogarugubilli[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655160/12,4655160,20/12/2025 15:09,1992
******05501 Operational,,MPPS VAMBARILLI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethampeta,Vambarilli,,,VAMBARILLI (VILL) SEETHAMPETA (MNDL) VAMBARILLI(VILL) SEETHAMPETA(MANDAL) SRIKAKULAM,532443,,https://kys.udiseplus.gov.in/#/schooldetail/4651745/12,4651745,15/10/2020 12:18,1992
******03201 Operational,,MPPS VANDUVA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Veeraghattam,Vanduva,,,VANDUVA VANDUVA (VILL) VANDUVA(VILL) VEERAAGHATTAM(MANDAL) SRIKAKULAM,532460,mppsvanduva[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4650638/12,4650638,20/12/2025 14:31,1992
******02204 Operational,,MPPS VANJARAMPETA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Balijipeta,Pedapenki,,,VANJARAMPETA PEDAPENKI (VILL) PEDAPENKI(VILL) BALIJIPETA(MANDAL) VIZIANAGARAM (DIST),535557,srinivasgunana76[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655541/12,4655541,20/12/2025 14:17,1992
******10501 Operational,,MPPS VANJARAPADUGUDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gummalakshmipuram,Amiti,,,VANJARAPADUGUDA YEGUVAMANDA (VILL) MANDA(POST) YEGUVAMANDA(VILL) G.L.PURAM(MANDAL) VIZIANAGARAM (DIST),535523,vooyaka545[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4654789/12,4654789,31/12/2025 12:22,1992
******06801 Operational,,MPPS VANNAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Komarada,Vannam,,,VANNAM VANNAM(VILL) VANNAM(VILL) KOMARADA(MANDAL) VIZIANAGARAM (DIST),535524,komaradameo213[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4713541/12,4713541,24/12/2025 15:31,1992
******02802 Operational,,MPPS VANTARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Balijipeta,Vantaram,,,VANTARAM VANTARAM (VILL) VANTARAM(VILL) BALIJIPETA(MANDAL) VIZIANAGARAM (DIST),535557,meobjp[at]yahoo[dot]co[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655548/12,4655548,20/12/2025 14:25,1992
******06701 Operational,,MPPS VAPPANGI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gummalakshmipuram,Vappangi,,,VAPPANGI VAPPANGI (VILL POST) VAPPANGI(VILL) G.L.PURAM(MANDAL) PARVATHIPURAM MANYAM,535523,mrcglpm[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4654722/12,4654722,26/12/2025 11:14,1992
******01201 Operational,,MPPS VATAPAGU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Palakonda,Vatapagu,,,VATAPAGU (VILL) PALAKONDA (MNDL) VATAPAGU(VILL) PALAKONDA(MANDAL) SRIKAKULAM,532440,mrcplkd1[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651425/12,4651425,12/03/2024 12:20,1992
******07701 Operational,,MPPS VATHADA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gummalakshmipuram,Vathada,,,VATHADA VATHADA (VILL) VATHADA(VILL) G.L.PURAM(MANDAL) PARVATHIPURAM MANYAM,535523,mrcglpm[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4654754/12,4654754,26/12/2025 11:42,1992
