udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******91069 Operational,,SREE RAVINDRA VIDYA NIKETHAN UPS YEMMIGANUR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Yemmiganur Ward No. 28,Yemmiganur-Municipality,M S NAGAR YEMMIGANUR,518360,,https://kys.udiseplus.gov.in/#/schooldetail/4699399/12,4699399,16/06/2023 15:21,2725
******01914 Operational,,SREE SADGURU EM UP SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Aspari,Aspari,,,ASPARI VILLAGE ASPARI MANDAL,518347,ssvm3030[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699912/12,4699912,22/12/2025 10:07,2725
******90146 Operational,,SREE SAIBABA ENGLISH MEDI,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.12,Adoni-Municipality,12th WARD ADONI ADONI (M)(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518301,savk355[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699618/12,4699618,22/12/2025 12:52,2725
******90192 Operational,,SREE SAMBASIVA SASTRY VID,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.6,Adoni-Municipality,NIZAMUDDIN COLONY ADONI,518301,raghuramseshu09[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699661/12,4699661,16/06/2023 15:21,2725
******00207 Operational,,"SREE SARADA EM SCHOOL, REMATA, KNL",,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Kurnool,Remata,,,SREE SARADA UP EM SCHOOL,518466,nannururudrannaremata[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697895/12,4697895,26/12/2025 12:40,2725
******00406 Closed,Closed,SREE SARADA U.P S,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Kodumur,Pyalakurthy,,,PYALAKURTHY PYALAKURTHY PYALAKURTHY(VILLAGE) KODUMUR(MANDAL) KURNOOL(DIST),518464,,https://kys.udiseplus.gov.in/#/schooldetail/4699144/12,4699144,13/05/2022 05:36,2725
******02314 Operational,,"SREE SARASWATHI SISHU MANDIR (HS) , GPR NAGAR, KURNOOL",,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Kurnool,Dinnadevarapadu (Og),,,SREE SARASWATHI SISU MANDIR HS,518002,sishumandirknl[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697992/12,4697992,27/12/2025 13:59,2725
******91064 Operational,,SREE SARASWATHI VIDYANIKE,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Yemmiganur (M) - Ward No.18,Yemmiganur-Municipality,18/270 YEMMIGANUR YEMMIGANUR(M)(VILLAGE) YEMMIGANUR(MANDAL) KURNOOL(DIST),518360,,https://kys.udiseplus.gov.in/#/schooldetail/4699394/12,4699394,15/10/2020 12:18,2725
******01604 Operational,,SREE SARASWATHI VIDYAPEET,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Nandavaram,Nandavaram,,,NTR COLONY NANDAVARAM,518343,ssvpndvm[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697769/12,4697769,19/12/2025 16:35,2725
******01131 Operational,,"SREE SARVAGNA KIDS SCHOOL, SMT COLONY, YEMMIGANUR",,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Yemmiganur (M) - Ward No.1,Yemmiganur-Municipality,"SMT COLONY, YEMMIGANUR",518360,,https://kys.udiseplus.gov.in/#/schooldetail/4721572/12,4721572,09/09/2024 21:42,2725
******01036 Operational,,SREE SATYA SAI MS HS VELDURTHY,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Veldurthi,Veldurthi,,,BALAJI NAGAR VELUDRTHY VELDURTHI(VILLAGE) VELDURTI(MANDAL) KURNOOL(DIST),518216,srisathyasaiemhighschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700092/12,4700092,25/06/2021 16:30,2725
******00748 Operational,,"SREE SHIRIDISAI HIGH SCHOOL, PATTIKONDA",,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Pattikonda,Pattikonda,,,TEACHERS COLONY PATTIKONDA VILLAGE AND MANDAL KURNOOL DISTRICT ANDHRA PRADESH,518380,Pakkireddys[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4701881/12,4701881,15/10/2020 12:18,2725
******90499 Operational,,SREE SREENIVASA EM/TM HS SOMAPPA COLONY BCAMP,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 21,Kurnool-Municipal Corporations,B.CAMP SOMAPPA COLONY KALLUR KALLUR(VILLAGE) KALLUR(MANDAL) KURNOOL(DIST),518003,sreesreenivasaschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699021/12,4699021,16/02/2026 15:58,2725
******00418 Operational,,SREE SRINIVASA P.S SOMAPPA COLONY B.CAMP,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 21,Kurnool-Municipal Corporations,SOMAPPA COLONY B. CAMP KALLUR(VILLAGE) KALLUR(MANDAL) KURNOOL(DIST),518002,sreesreenivasaschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698889/12,4698889,21/12/2025 12:33,2725
******01025 Operational,,SREE UMA MADHAVA ENGLISH MEDIUM SCHOOL SANTHOSH NAGAR,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 38,Kurnool-Municipal Corporations,Santhosh Nagar KURNOOL,518003,madhavakrishnaboya2004[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697938/12,4697938,05/01/2026 15:30,2725
******90180 Operational,,SREE UMA MAHESWARA U P SC,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.8,Adoni-Municipality,GOWLIPET 8-42 ADONI ADONI (M)(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518301,ramalingaiah2014[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699650/12,4699650,16/06/2023 15:21,2725
******01030 Permanently Closed,,SREE VANI SMART SCHOOL VELDURTHY,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Veldurthi,Veldurthi,,,NA,518216,,https://kys.udiseplus.gov.in/#/schooldetail/4717428/12,4717428,15/10/2020 12:18,2725
******91047 Operational,,SREE VANI VIDYALAYAM UP SCHOOL MUGATHI PETA YEMMIGANUR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Yemmiganur (M) - Ward No.4,Yemmiganur-Municipality,H.NO.9/393 YEMMIGANUR(VILLAGE AND MANDAL) KURNOOL(DIST),518360,bandasudhakar3[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699379/12,4699379,27/12/2025 14:18,2725
******00408 Closed,Closed,SREE VEERABADHRA SWARA VIDYALAYA R.S PENDEKAL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Tuggali,Pendikallu,,,PENDEKAL R.S. PENDEKALLU PENDEKALLU(VILLAGE) TUGGALI(MANDAL) KURNOOL(DIST),518468,anithaashok2222[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4701765/12,4701765,19/11/2022 19:21,2725
******00409 Permanently Closed,,SREE VENKATESHWARA VIGNYANA MANDIR PERAVALI,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,9-NA,NA,,,,NA,518380,,https://kys.udiseplus.gov.in/#/schooldetail/4701906/12,4701906,15/10/2020 12:18,2725
******02103 Operational,,SREE VENUGOPALA SWAMY EM UP SCHOOL KOKKARACHEDU,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Halaharvi,Kokkarachedu,,,KOKKARACHEDU,518348,veeruveeresh90[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4702007/12,4702007,21/04/2023 15:31,2725
******01195 Operational,,"SREE VIDYALA EM SCHOOL, NIZAMUDDIN COLONY, ADONI",,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.6,Adoni-Municipality,"SREE VIDYALA EM SCHOOL, 6-872, NIZAMUDDIN COLONY, ADONI",518301,,https://kys.udiseplus.gov.in/#/schooldetail/4721548/12,4721548,10/09/2024 10:39,2725
******00603 Operational,,SREE VIDYANIKETHAN UP SCHOOL SAKUNALA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Orvakal,Sakunala,,,sakunala orvakal,518010,,https://kys.udiseplus.gov.in/#/schooldetail/4719567/12,4719567,21/04/2023 15:31,2725
******91323 Operational,,SREE VINAYAKA VIDYA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.22,Adoni-Municipality,24/203 COWDAL PET ADONI ADONI (M)-2(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518301,,https://kys.udiseplus.gov.in/#/schooldetail/4699685/12,4699685,21/04/2023 15:31,2725
******91356 Operational,,SREE VIVEKA VARDHANI EM.UPS.,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.8,Adoni-Municipality,ADONI 2 ADONI ADONI MANDAL KURNOOL (DIST),518301,madagundichitralekha1980[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699710/12,4699710,16/06/2023 15:21,2725
******00122 Operational,,S R E M SCHOOL NANNUR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Orvakal,Nannur,,,NANNUR ORVAKAL,518002,srems[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698809/12,4698809,21/04/2023 15:31,2725
******01004 Operational,,SRE NARSIMHA VIDYANIKETHAN UP SCHOOL HOSUR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Pattikonda,Hosur,,,HOSUR HOSUR HOSUR(VILLAGE) PATHIKONDA(MANDAL) KURNOOL(DIST),518380,kammaravinay9945[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700748/12,4700748,23/12/2025 12:10,2725
******00305 Operational,,SRI ADARSHA EM UP SCHOOL MARELLA TUGGALI MANDAL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Tuggali,Mukkella,,,MUKKELLA TUGGALI KURNOOL-518390,518390,9010chandu[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4719635/12,4719635,05/12/2023 21:32,2725
******01204 Operational,,SRI AKSHARA EM UP SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Mantralayam,Rachumarri,,,rachumarri,518349,uppalappa206[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4719532/12,4719532,21/04/2023 15:31,2725
******01194 Operational,,"SRI AYYLAPPA EM UP SCHOOL, UPPARAHAL(V), KOWTHALAM(M)",,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Kowthalam,Kowthalam,,,"UPPARAHAL(V), KOWTHALAM(M)",518344,,https://kys.udiseplus.gov.in/#/schooldetail/4721547/12,4721547,24/12/2025 13:19,2725
******03203 Operational,,SRI BALAJI EMTM UP SCHOOL KUNTANAHAL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 8,3-Co-educational,1-Rural,Kowthalam,Kuntanahal,,,sri balaji em tm up Kuntanahal,518344,,https://kys.udiseplus.gov.in/#/schooldetail/4697593/12,4697593,16/06/2023 15:21,2725
******91445 Operational,,SRI BALAJI SEVA SADAN EM UPS BALAJI NAGAR STANTANPURAMKNL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 39,Kurnool-Municipal Corporations,BALAJI NAGAR KURNOOL,518006,,https://kys.udiseplus.gov.in/#/schooldetail/4698302/12,4698302,24/12/2025 16:58,2725
******91444 Operational,,SRI BALAJI SEVA SADAN EM UPS RANGA RAJA STREET I TOWN KNL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 5,Kurnool-Municipal Corporations,RR SREET KURNOOL,518001,,https://kys.udiseplus.gov.in/#/schooldetail/4698301/12,4698301,25/10/2024 19:43,2725
******91335 Operational,,SRI BALAJI VIDYAYALAYA ADONI,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.20,Adoni-Municipality,H.NO:21/142/40/1 SKD COLONY O ROAD ADONI (M)-2(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518301,hassain0664[at]gamail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699691/12,4699691,16/06/2023 15:21,2725
******01110 Operational,,SRI BALA VIKAS UP SCHOOL P.KADABUR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Peddakadabur,Pedda Kadubur,,,PEDDAKADABUR NEAR MRO OFFICE,518323,sribalavikas[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699439/12,4699439,24/12/2025 12:41,2725
******00207 Permanently Closed,,SRI BASARA LAKSHMI UPPER PRIMARY EM TM SCHOOL ALWALA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Gonegandla,Alwala,,,NA,518463,,https://kys.udiseplus.gov.in/#/schooldetail/4699175/12,4699175,15/10/2020 12:18,2725
******01005 Operational,,"SRI BASAVESWARA EM UPS,JAMPAPURAM",,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Kosigi,Jampapuram,,,"JAMPAPURAM(VILLEGE) KOSIGI MANDAL,KURNOOL(DIST)",518313,veerareddy443[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697623/12,4697623,20/12/2025 19:31,2725
******91412 Permanently Closed,,SRI BHARATH EM UP SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,9-NA,NA,,,,NA,518001,,https://kys.udiseplus.gov.in/#/schooldetail/4717338/12,4717338,25/10/2024 19:43,2725
******00517 Operational,,SRI BHARATHI VIDYA NILAYAM,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Gonegandla,Gonegandla,,,DODDI CHENU COLONY GONEGANDLA VILLAGE,518463,basha74dmh[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699195/12,4699195,12/02/2026 11:50,2725
******01708 Operational,,SRI BUGGA RAMESWARA HSKALVA BUGGA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Orvakal,Kalva,,,KALVA HUSSAINAPURAM KALVA(VILLAGE) ORVAKAL(MANDAL) KURNOOL(DIST),518010,konagopal1983[at]gamail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698858/12,4698858,14/12/2023 15:31,2725
******01704 Operational,,SRI BUGGA RAMESWARA PSKALVA BUGGA,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Orvakal,Kalva,,,KALVA HUSSAINAPURAM KALVA(VILLAGE) ORVAKAL(MANDAL) KURNOOL(DIST),518010,kuruvavenkateswarlu4[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698855/12,4698855,15/12/2023 15:05,2725
******91405 Operational,,SRI CHAITANYA E.M HIGHSCHOOLN.R.PETA KURNOOL,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 49,Kurnool-Municipal Corporations,KURNOOL MCORP-5 KURNOOL-518004,518004,KURNOOL7[at]SRICHAITANYASCHOOL[dot]NET,https://kys.udiseplus.gov.in/#/schooldetail/4698269/12,4698269,21/12/2025 13:45,2725
******91362 Operational,,SRI CHAITANYA EM HS ADONI,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Adoni,Mandagiri (Rural),,,CHEKURI GARDENS,518301,adoni[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4699716/12,4699716,15/10/2020 12:18,2725
******91388 Operational,,"SRI CHAITANYA EM HS, BHASKAR NAGAR",,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 13,Kurnool-Municipal Corporations,SRI CHAITANYA EM HIGH SCHOOL BHASKAR NAGAR KURNOOL,518001,kurnool2principal[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4698253/12,4698253,05/01/2026 16:06,2725
******02407 Operational,,"SRI CHAITANYA EM HS, B THANDRAPADU",,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,1-Boys,1-Rural,Kurnool,B. Thandrapadu (Og),,,B THANDRAPADU V SHIVALAYAM STREET KURNOOL M KURNOOL DIST,518007,KURNOOL8[at]SRICHAITANYASCHOOL[dot]NET,https://kys.udiseplus.gov.in/#/schooldetail/4698008/12,4698008,27/12/2025 13:16,2725
******91236 Operational,,SRI CHAITANYA EM HS BUDHAVARPETA KURNOOL,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 14,Kurnool-Municipal Corporations,BUDHAWARPETA KURNOOL KURNOOL (MCORP)-3(VILLAGE) KURNOOL(MANDAL) KURNOOL(DIST),518002,kurnool6[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4698189/12,4698189,25/10/2024 19:43,2725
******91430 Permanently Closed,,SRI CHAITANYA EM HS KURNOOL,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,9-NA,NA,,,,NA,518002,,https://kys.udiseplus.gov.in/#/schooldetail/4717340/12,4717340,25/10/2024 19:43,2725
******03917 Operational,,SRI CHAITANYA EM PRIMARY SCHOOL,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Adoni,Mandagiri (Rural),,,CHEKURI GARDENS,518301,adoni[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4699555/12,4699555,21/04/2023 15:31,2725
******91117 Operational,,SRI CHAITANYA EM PRIMARYS SCHOOL BUDHAVARPETA KURNOO,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 14,Kurnool-Municipal Corporations,BUDHAWAR PETA KURNOOL KURNOOL (MCORP)-2(VILLAGE) KURNOOL(MANDAL) KURNOOL(DIST),518002,kurnool6[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4698117/12,4698117,25/10/2024 19:43,2725
******00066 Operational,,"SRI CHAITANYA EM SCHOOL,CENTRAL PLAZA,KURNOOL",,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 17,Kurnool-Municipal Corporations,"CENTRAL PLAZA, KURNOOL",518002,Kurnool3[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4720474/12,4720474,25/10/2024 19:43,2725
******91404 Permanently Closed,,SRI CHAITANYA E.M SCHOOLN.R.PETA KURNOOL,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 49,Kurnool-Municipal Corporations,NA,518001,,https://kys.udiseplus.gov.in/#/schooldetail/4698268/12,4698268,25/10/2024 19:43,2725
******91402 Operational,,"SRI CHAITANYA E.M SCHOOL, VR COLONY, KURNOOL",,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 45,Kurnool-Municipal Corporations,Venkata Ramana Colony Road No 4 Kurnool,518003,kurnool1[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4698266/12,4698266,21/12/2025 13:49,2725
******01212 Operational,,"SRI CHAITANYA EM SCHOOL, V R COLONY, KURNOOL",,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 45,Kurnool-Municipal Corporations,"SRI CHAITANYA EM SCHOOL,H.NO 45-142-A, VENKATARAMANA COLONY, KURNOOL",518002,,https://kys.udiseplus.gov.in/#/schooldetail/4721553/12,4721553,25/10/2024 19:43,2725
******00104 Operational,,SRI CHAITANYA EM UPS BONDIMADUGULA TUGGALI(M),,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Tuggali,Bondimadugula,,,BONDIMADUGULA TUGGALI KURNOOL-518468,518468,bravikumar1269[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4701755/12,4701755,21/04/2023 15:31,2725
******02408 Sanctioned but not Operational,,SRI CHAITANYA EM UP SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Kurnool,B. Thandrapadu (Og),,,B THANDRAPADU,518007,bsphoni[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698009/12,4698009,25/10/2024 19:43,2725
******91385 Operational,,SRI CHAITANYA EM UP SCHOOL AMBEDKAR NAGAR ADONI,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.16,Adoni-Municipality,"ambedkar nagar, adoni",518301,adoni2[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4720276/12,4720276,21/04/2023 15:31,2725
******01428 Operational,,SRI CHAITANYA EM UP SCHOOL KOYA NAGAR ALUR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Alur,Alur,,,YELLARTHY ROAD BEHIND L I C OFFICE ALUR,518395,alurprincipal[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4699837/12,4699837,22/12/2025 13:05,2725
******90563 Operational,,SRI CHAITANYA EM UP SCHOOL SRIRAM NAGAR KURNOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 8,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 21,Kurnool-Municipal Corporations,KALLUR -3 KALLUR KURNOOL 518002,518002,kurnool9[at]srichiatanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4699059/12,4699059,24/12/2025 17:27,2725
******00734 Operational,,SRI CHAITANYA EM UP SCHOOL VENKATADRI NAGAR KALLUR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 8,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 27,Kurnool-Municipal Corporations,VENKATADRI NAGAR KALLUR,518002,,https://kys.udiseplus.gov.in/#/schooldetail/4721168/12,4721168,23/12/2025 20:10,2725
******00733 Operational,,SRI CHAITANYA ENGLISH MEDIUM SCHOOL I TOWN KURNOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 8,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 1,Kurnool-Municipal Corporations,D NO 28-58-PETA ONE TOWN,518001,,https://kys.udiseplus.gov.in/#/schooldetail/4721167/12,4721167,25/10/2024 19:43,2725
******00261 Operational,,SRI CHAITANYA E-TECHNO HS YEMMIGANUR,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Yemmiganur Ward No. 21,Yemmiganur-Municipality,ADHARSHA NAGER YEMMIGANUR,518360,yemmiganur[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4698228/12,4698228,15/10/2020 12:18,2725
******00260 Operational,,SRI CHAITANYA E-TECHNO PS YEMMIGANUR,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Yemmiganur Ward No. 21,Yemmiganur-Municipality,ADHARSHA NAGAR YEMMIGANUR,518360,yemmiganur[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4699264/12,4699264,21/04/2023 15:31,2725
******90521 Operational,,SRI CHAITANYA HIGH SCHOOLSRINAGAR COLONY,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 21,Kurnool-Municipal Corporations,KALLUR-3 KALLUR KURNOOL-518002,518002,kurnool4[at]srichaitanyaschool[dot]net,https://kys.udiseplus.gov.in/#/schooldetail/4699028/12,4699028,24/12/2025 07:17,2725
******00267 Permanently Closed,,SRI CHAITANYA JR. COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,518360,,https://kys.udiseplus.gov.in/#/schooldetail/4717404/12,4717404,15/10/2020 12:18,2725
******02106 Permanently Closed,,SRI CHAITANYA JR. COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Kurnool,Pasupula (Og),,,NA,518002,,https://kys.udiseplus.gov.in/#/schooldetail/4717307/12,4717307,25/10/2024 19:43,2725
